degrees,radius,position_y,image_id,orientation,contrast,filename,phase,position_x,spatial_frequency,image_file_name
12,0.16666666666666666,-1.25,1003,45.0,1,1003.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_052000000101.png
12,0.16666666666666666,-1.25,1004,90.0,1,1004.png,0.0,2.5,3,dicarlo.Marques2020_receptive_field_052000000200.png
12,0.16666666666666666,-1.25,1005,90.0,1,1005.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_052000000201.png
12,0.16666666666666666,-1.25,1006,135.0,1,1006.png,0.0,2.5,3,dicarlo.Marques2020_receptive_field_052000000300.png
12,0.16666666666666666,-1.25,1007,135.0,1,1007.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_052000000301.png
12,0.16666666666666666,-1.0,1008,0.0,1,1008.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000000.png
12,0.16666666666666666,-1.0,1009,0.0,1,1009.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000001.png
12,0.16666666666666666,-1.0,1010,45.0,1,1010.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000100.png
12,0.16666666666666666,-1.0,1011,45.0,1,1011.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000101.png
12,0.16666666666666666,-1.0,1012,90.0,1,1012.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000200.png
12,0.16666666666666666,-1.0,1013,90.0,1,1013.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000201.png
12,0.16666666666666666,-1.0,1014,135.0,1,1014.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000300.png
12,0.16666666666666666,-1.0,1015,135.0,1,1015.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_060000000301.png
12,0.16666666666666666,-1.0,1016,0.0,1,1016.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000000.png
12,0.16666666666666666,-1.0,1017,0.0,1,1017.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000001.png
12,0.16666666666666666,-1.0,1018,45.0,1,1018.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000100.png
12,0.16666666666666666,-1.0,1019,45.0,1,1019.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000101.png
12,0.16666666666666666,-1.0,1020,90.0,1,1020.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000200.png
12,0.16666666666666666,-1.0,1021,90.0,1,1021.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000201.png
12,0.16666666666666666,-1.0,1022,135.0,1,1022.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000300.png
12,0.16666666666666666,-1.0,1023,135.0,1,1023.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_060100000301.png
12,0.16666666666666666,-1.0,1024,0.0,1,1024.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000000.png
12,0.16666666666666666,-1.0,1025,0.0,1,1025.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000001.png
12,0.16666666666666666,-1.0,1026,45.0,1,1026.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000100.png
12,0.16666666666666666,-1.0,1027,45.0,1,1027.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000101.png
12,0.16666666666666666,-1.0,1028,90.0,1,1028.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000200.png
12,0.16666666666666666,-1.0,1029,90.0,1,1029.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000201.png
12,0.16666666666666666,-1.0,1030,135.0,1,1030.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000300.png
12,0.16666666666666666,-1.0,1031,135.0,1,1031.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_060200000301.png
12,0.16666666666666666,-1.0,1032,0.0,1,1032.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000000.png
12,0.16666666666666666,-1.0,1033,0.0,1,1033.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000001.png
12,0.16666666666666666,-1.0,1034,45.0,1,1034.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000100.png
12,0.16666666666666666,-1.0,1035,45.0,1,1035.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000101.png
12,0.16666666666666666,-1.0,1036,90.0,1,1036.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000200.png
12,0.16666666666666666,-1.0,1037,90.0,1,1037.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000201.png
12,0.16666666666666666,-1.0,1038,135.0,1,1038.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000300.png
12,0.16666666666666666,-1.0,1039,135.0,1,1039.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_060300000301.png
12,0.16666666666666666,-1.0,1040,0.0,1,1040.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000000.png
12,0.16666666666666666,-1.0,1041,0.0,1,1041.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000001.png
12,0.16666666666666666,-1.0,1042,45.0,1,1042.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000100.png
12,0.16666666666666666,-1.0,1043,45.0,1,1043.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000101.png
12,0.16666666666666666,-1.0,1044,90.0,1,1044.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000200.png
12,0.16666666666666666,-1.0,1045,90.0,1,1045.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000201.png
12,0.16666666666666666,-1.0,1046,135.0,1,1046.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000300.png
12,0.16666666666666666,-1.0,1047,135.0,1,1047.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_060400000301.png
12,0.16666666666666666,-1.0,1048,0.0,1,1048.png,0.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000000.png
12,0.16666666666666666,-1.0,1049,0.0,1,1049.png,180.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000001.png
12,0.16666666666666666,-1.0,1050,45.0,1,1050.png,0.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000100.png
12,0.16666666666666666,-1.0,1051,45.0,1,1051.png,180.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000101.png
12,0.16666666666666666,-1.0,1052,90.0,1,1052.png,0.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000200.png
12,0.16666666666666666,-1.0,1053,90.0,1,1053.png,180.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000201.png
12,0.16666666666666666,-1.0,1054,135.0,1,1054.png,0.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000300.png
12,0.16666666666666666,-1.0,1055,135.0,1,1055.png,180.0,-1.25,3,dicarlo.Marques2020_receptive_field_060500000301.png
12,0.16666666666666666,-1.0,1056,0.0,1,1056.png,0.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000000.png
12,0.16666666666666666,-1.0,1057,0.0,1,1057.png,180.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000001.png
12,0.16666666666666666,-1.0,1058,45.0,1,1058.png,0.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000100.png
12,0.16666666666666666,-1.0,1059,45.0,1,1059.png,180.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000101.png
12,0.16666666666666666,-1.0,1060,90.0,1,1060.png,0.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000200.png
12,0.16666666666666666,-1.0,1061,90.0,1,1061.png,180.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000201.png
12,0.16666666666666666,-1.0,1062,135.0,1,1062.png,0.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000300.png
12,0.16666666666666666,-1.0,1063,135.0,1,1063.png,180.0,-1.0,3,dicarlo.Marques2020_receptive_field_060600000301.png
12,0.16666666666666666,-1.0,1064,0.0,1,1064.png,0.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000000.png
12,0.16666666666666666,-1.0,1065,0.0,1,1065.png,180.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000001.png
12,0.16666666666666666,-1.0,1066,45.0,1,1066.png,0.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000100.png
12,0.16666666666666666,-1.0,1067,45.0,1,1067.png,180.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000101.png
12,0.16666666666666666,-1.0,1068,90.0,1,1068.png,0.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000200.png
12,0.16666666666666666,-1.0,1069,90.0,1,1069.png,180.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000201.png
12,0.16666666666666666,-1.0,1070,135.0,1,1070.png,0.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000300.png
12,0.16666666666666666,-1.0,1071,135.0,1,1071.png,180.0,-0.75,3,dicarlo.Marques2020_receptive_field_060700000301.png
12,0.16666666666666666,-1.0,1072,0.0,1,1072.png,0.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000000.png
12,0.16666666666666666,-1.0,1073,0.0,1,1073.png,180.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000001.png
12,0.16666666666666666,-1.0,1074,45.0,1,1074.png,0.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000100.png
12,0.16666666666666666,-1.0,1075,45.0,1,1075.png,180.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000101.png
12,0.16666666666666666,-1.0,1076,90.0,1,1076.png,0.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000200.png
12,0.16666666666666666,-1.0,1077,90.0,1,1077.png,180.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000201.png
12,0.16666666666666666,-1.0,1078,135.0,1,1078.png,0.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000300.png
12,0.16666666666666666,-1.0,1079,135.0,1,1079.png,180.0,-0.5,3,dicarlo.Marques2020_receptive_field_060800000301.png
12,0.16666666666666666,-1.0,1080,0.0,1,1080.png,0.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000000.png
12,0.16666666666666666,-1.0,1081,0.0,1,1081.png,180.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000001.png
12,0.16666666666666666,-1.0,1082,45.0,1,1082.png,0.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000100.png
12,0.16666666666666666,-1.0,1083,45.0,1,1083.png,180.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000101.png
12,0.16666666666666666,-1.0,1084,90.0,1,1084.png,0.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000200.png
12,0.16666666666666666,-1.0,1085,90.0,1,1085.png,180.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000201.png
12,0.16666666666666666,-1.0,1086,135.0,1,1086.png,0.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000300.png
12,0.16666666666666666,-1.0,1087,135.0,1,1087.png,180.0,-0.25,3,dicarlo.Marques2020_receptive_field_060900000301.png
12,0.16666666666666666,-1.0,1088,0.0,1,1088.png,0.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000000.png
12,0.16666666666666666,-1.0,1089,0.0,1,1089.png,180.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000001.png
12,0.16666666666666666,-1.0,1090,45.0,1,1090.png,0.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000100.png
12,0.16666666666666666,-1.0,1091,45.0,1,1091.png,180.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000101.png
12,0.16666666666666666,-1.0,1092,90.0,1,1092.png,0.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000200.png
12,0.16666666666666666,-1.0,1093,90.0,1,1093.png,180.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000201.png
12,0.16666666666666666,-1.0,1094,135.0,1,1094.png,0.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000300.png
12,0.16666666666666666,-1.0,1095,135.0,1,1095.png,180.0,0.0,3,dicarlo.Marques2020_receptive_field_061000000301.png
12,0.16666666666666666,-1.0,1096,0.0,1,1096.png,0.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000000.png
12,0.16666666666666666,-1.0,1097,0.0,1,1097.png,180.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000001.png
12,0.16666666666666666,-1.0,1098,45.0,1,1098.png,0.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000100.png
12,0.16666666666666666,-1.0,1099,45.0,1,1099.png,180.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000101.png
12,0.16666666666666666,-1.0,1100,90.0,1,1100.png,0.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000200.png
12,0.16666666666666666,-1.0,1101,90.0,1,1101.png,180.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000201.png
12,0.16666666666666666,-1.0,1102,135.0,1,1102.png,0.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000300.png
12,0.16666666666666666,-1.0,1103,135.0,1,1103.png,180.0,0.25,3,dicarlo.Marques2020_receptive_field_061100000301.png
12,0.16666666666666666,-1.0,1104,0.0,1,1104.png,0.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000000.png
12,0.16666666666666666,-1.0,1105,0.0,1,1105.png,180.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000001.png
12,0.16666666666666666,-1.0,1106,45.0,1,1106.png,0.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000100.png
12,0.16666666666666666,-1.0,1107,45.0,1,1107.png,180.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000101.png
12,0.16666666666666666,-1.0,1108,90.0,1,1108.png,0.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000200.png
12,0.16666666666666666,-1.0,1109,90.0,1,1109.png,180.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000201.png
12,0.16666666666666666,-1.0,1110,135.0,1,1110.png,0.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000300.png
12,0.16666666666666666,-1.0,1111,135.0,1,1111.png,180.0,0.5,3,dicarlo.Marques2020_receptive_field_061200000301.png
12,0.16666666666666666,-1.0,1112,0.0,1,1112.png,0.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000000.png
12,0.16666666666666666,-1.0,1113,0.0,1,1113.png,180.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000001.png
12,0.16666666666666666,-1.0,1114,45.0,1,1114.png,0.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000100.png
12,0.16666666666666666,-1.0,1115,45.0,1,1115.png,180.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000101.png
12,0.16666666666666666,-1.0,1116,90.0,1,1116.png,0.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000200.png
12,0.16666666666666666,-1.0,1117,90.0,1,1117.png,180.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000201.png
12,0.16666666666666666,-1.0,1118,135.0,1,1118.png,0.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000300.png
12,0.16666666666666666,-1.0,1119,135.0,1,1119.png,180.0,0.75,3,dicarlo.Marques2020_receptive_field_061300000301.png
12,0.16666666666666666,-1.0,1120,0.0,1,1120.png,0.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000000.png
12,0.16666666666666666,-1.0,1121,0.0,1,1121.png,180.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000001.png
12,0.16666666666666666,-1.0,1122,45.0,1,1122.png,0.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000100.png
12,0.16666666666666666,-1.0,1123,45.0,1,1123.png,180.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000101.png
12,0.16666666666666666,-1.0,1124,90.0,1,1124.png,0.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000200.png
12,0.16666666666666666,-1.0,1125,90.0,1,1125.png,180.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000201.png
12,0.16666666666666666,-1.0,1126,135.0,1,1126.png,0.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000300.png
12,0.16666666666666666,-1.0,1127,135.0,1,1127.png,180.0,1.0,3,dicarlo.Marques2020_receptive_field_061400000301.png
12,0.16666666666666666,-1.0,1128,0.0,1,1128.png,0.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000000.png
12,0.16666666666666666,-1.0,1129,0.0,1,1129.png,180.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000001.png
12,0.16666666666666666,-1.0,1130,45.0,1,1130.png,0.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000100.png
12,0.16666666666666666,-1.0,1131,45.0,1,1131.png,180.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000101.png
12,0.16666666666666666,-1.0,1132,90.0,1,1132.png,0.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000200.png
12,0.16666666666666666,-1.0,1133,90.0,1,1133.png,180.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000201.png
12,0.16666666666666666,-1.0,1134,135.0,1,1134.png,0.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000300.png
12,0.16666666666666666,-1.0,1135,135.0,1,1135.png,180.0,1.25,3,dicarlo.Marques2020_receptive_field_061500000301.png
12,0.16666666666666666,-1.0,1136,0.0,1,1136.png,0.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000000.png
12,0.16666666666666666,-1.0,1137,0.0,1,1137.png,180.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000001.png
12,0.16666666666666666,-1.0,1138,45.0,1,1138.png,0.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000100.png
12,0.16666666666666666,-1.0,1139,45.0,1,1139.png,180.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000101.png
12,0.16666666666666666,-1.0,1140,90.0,1,1140.png,0.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000200.png
12,0.16666666666666666,-1.0,1141,90.0,1,1141.png,180.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000201.png
12,0.16666666666666666,-1.0,1142,135.0,1,1142.png,0.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000300.png
12,0.16666666666666666,-1.0,1143,135.0,1,1143.png,180.0,1.5,3,dicarlo.Marques2020_receptive_field_061600000301.png
12,0.16666666666666666,-1.0,1144,0.0,1,1144.png,0.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000000.png
12,0.16666666666666666,-1.0,1145,0.0,1,1145.png,180.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000001.png
12,0.16666666666666666,-1.0,1146,45.0,1,1146.png,0.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000100.png
12,0.16666666666666666,-1.0,1147,45.0,1,1147.png,180.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000101.png
12,0.16666666666666666,-1.0,1148,90.0,1,1148.png,0.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000200.png
12,0.16666666666666666,-1.0,1149,90.0,1,1149.png,180.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000201.png
12,0.16666666666666666,-1.0,1150,135.0,1,1150.png,0.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000300.png
12,0.16666666666666666,-1.0,1151,135.0,1,1151.png,180.0,1.75,3,dicarlo.Marques2020_receptive_field_061700000301.png
12,0.16666666666666666,-1.0,1152,0.0,1,1152.png,0.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000000.png
12,0.16666666666666666,-1.0,1153,0.0,1,1153.png,180.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000001.png
12,0.16666666666666666,-1.0,1154,45.0,1,1154.png,0.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000100.png
12,0.16666666666666666,-1.0,1155,45.0,1,1155.png,180.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000101.png
12,0.16666666666666666,-1.0,1156,90.0,1,1156.png,0.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000200.png
12,0.16666666666666666,-1.0,1157,90.0,1,1157.png,180.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000201.png
12,0.16666666666666666,-1.0,1158,135.0,1,1158.png,0.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000300.png
12,0.16666666666666666,-1.0,1159,135.0,1,1159.png,180.0,2.0,3,dicarlo.Marques2020_receptive_field_061800000301.png
12,0.16666666666666666,-1.0,1160,0.0,1,1160.png,0.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000000.png
12,0.16666666666666666,-1.0,1161,0.0,1,1161.png,180.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000001.png
12,0.16666666666666666,-1.0,1162,45.0,1,1162.png,0.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000100.png
12,0.16666666666666666,-1.0,1163,45.0,1,1163.png,180.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000101.png
12,0.16666666666666666,-1.0,1164,90.0,1,1164.png,0.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000200.png
12,0.16666666666666666,-1.0,1165,90.0,1,1165.png,180.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000201.png
12,0.16666666666666666,-1.0,1166,135.0,1,1166.png,0.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000300.png
12,0.16666666666666666,-1.0,1167,135.0,1,1167.png,180.0,2.25,3,dicarlo.Marques2020_receptive_field_061900000301.png
12,0.16666666666666666,-1.0,1168,0.0,1,1168.png,0.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000000.png
12,0.16666666666666666,-1.0,1169,0.0,1,1169.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000001.png
12,0.16666666666666666,-1.0,1170,45.0,1,1170.png,0.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000100.png
12,0.16666666666666666,-1.0,1171,45.0,1,1171.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000101.png
12,0.16666666666666666,-1.0,1172,90.0,1,1172.png,0.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000200.png
12,0.16666666666666666,-1.0,1173,90.0,1,1173.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000201.png
12,0.16666666666666666,-1.0,1174,135.0,1,1174.png,0.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000300.png
12,0.16666666666666666,-1.0,1175,135.0,1,1175.png,180.0,2.5,3,dicarlo.Marques2020_receptive_field_062000000301.png
12,0.16666666666666666,-0.75,1176,0.0,1,1176.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000000.png
12,0.16666666666666666,-0.75,1177,0.0,1,1177.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000001.png
12,0.16666666666666666,-0.75,1178,45.0,1,1178.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000100.png
12,0.16666666666666666,-0.75,1179,45.0,1,1179.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000101.png
12,0.16666666666666666,-0.75,1180,90.0,1,1180.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000200.png
12,0.16666666666666666,-0.75,1181,90.0,1,1181.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000201.png
12,0.16666666666666666,-0.75,1182,135.0,1,1182.png,0.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000300.png
12,0.16666666666666666,-0.75,1183,135.0,1,1183.png,180.0,-2.5,3,dicarlo.Marques2020_receptive_field_070000000301.png
12,0.16666666666666666,-0.75,1184,0.0,1,1184.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000000.png
12,0.16666666666666666,-0.75,1185,0.0,1,1185.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000001.png
12,0.16666666666666666,-0.75,1186,45.0,1,1186.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000100.png
12,0.16666666666666666,-0.75,1187,45.0,1,1187.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000101.png
12,0.16666666666666666,-0.75,1188,90.0,1,1188.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000200.png
12,0.16666666666666666,-0.75,1189,90.0,1,1189.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000201.png
12,0.16666666666666666,-0.75,1190,135.0,1,1190.png,0.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000300.png
12,0.16666666666666666,-0.75,1191,135.0,1,1191.png,180.0,-2.25,3,dicarlo.Marques2020_receptive_field_070100000301.png
12,0.16666666666666666,-0.75,1192,0.0,1,1192.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000000.png
12,0.16666666666666666,-0.75,1193,0.0,1,1193.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000001.png
12,0.16666666666666666,-0.75,1194,45.0,1,1194.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000100.png
12,0.16666666666666666,-0.75,1195,45.0,1,1195.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000101.png
12,0.16666666666666666,-0.75,1196,90.0,1,1196.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000200.png
12,0.16666666666666666,-0.75,1197,90.0,1,1197.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000201.png
12,0.16666666666666666,-0.75,1198,135.0,1,1198.png,0.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000300.png
12,0.16666666666666666,-0.75,1199,135.0,1,1199.png,180.0,-2.0,3,dicarlo.Marques2020_receptive_field_070200000301.png
12,0.16666666666666666,-0.75,1200,0.0,1,1200.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000000.png
12,0.16666666666666666,-0.75,1201,0.0,1,1201.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000001.png
12,0.16666666666666666,-0.75,1202,45.0,1,1202.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000100.png
12,0.16666666666666666,-0.75,1203,45.0,1,1203.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000101.png
12,0.16666666666666666,-0.75,1204,90.0,1,1204.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000200.png
12,0.16666666666666666,-0.75,1205,90.0,1,1205.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000201.png
12,0.16666666666666666,-0.75,1206,135.0,1,1206.png,0.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000300.png
12,0.16666666666666666,-0.75,1207,135.0,1,1207.png,180.0,-1.75,3,dicarlo.Marques2020_receptive_field_070300000301.png
12,0.16666666666666666,-0.75,1208,0.0,1,1208.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000000.png
12,0.16666666666666666,-0.75,1209,0.0,1,1209.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000001.png
12,0.16666666666666666,-0.75,1210,45.0,1,1210.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000100.png
12,0.16666666666666666,-0.75,1211,45.0,1,1211.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000101.png
12,0.16666666666666666,-0.75,1212,90.0,1,1212.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000200.png
12,0.16666666666666666,-0.75,1213,90.0,1,1213.png,180.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000201.png
12,0.16666666666666666,-0.75,1214,135.0,1,1214.png,0.0,-1.5,3,dicarlo.Marques2020_receptive_field_070400000300.png
