degrees,radius,position_y,image_id,orientation,contrast,filename,phase,position_x,spatial_frequency,image_file_name
12,0.14865088937534013,0.5,239,150.0,1,239.png,315.0,0.5,2,dicarlo.Marques2020_size_000001010507.png
12,0.14865088937534013,0.5,240,0.0,1,240.png,0.0,0.5,4,dicarlo.Marques2020_size_000001020000.png
12,0.14865088937534013,0.5,241,0.0,1,241.png,45.0,0.5,4,dicarlo.Marques2020_size_000001020001.png
12,0.14865088937534013,0.5,242,0.0,1,242.png,90.0,0.5,4,dicarlo.Marques2020_size_000001020002.png
12,0.14865088937534013,0.5,243,0.0,1,243.png,135.0,0.5,4,dicarlo.Marques2020_size_000001020003.png
12,0.14865088937534013,0.5,244,0.0,1,244.png,180.0,0.5,4,dicarlo.Marques2020_size_000001020004.png
12,0.14865088937534013,0.5,245,0.0,1,245.png,225.0,0.5,4,dicarlo.Marques2020_size_000001020005.png
12,0.14865088937534013,0.5,246,0.0,1,246.png,270.0,0.5,4,dicarlo.Marques2020_size_000001020006.png
12,0.14865088937534013,0.5,247,0.0,1,247.png,315.0,0.5,4,dicarlo.Marques2020_size_000001020007.png
12,0.14865088937534013,0.5,248,30.0,1,248.png,0.0,0.5,4,dicarlo.Marques2020_size_000001020100.png
12,0.14865088937534013,0.5,249,30.0,1,249.png,45.0,0.5,4,dicarlo.Marques2020_size_000001020101.png
12,0.14865088937534013,0.5,250,30.0,1,250.png,90.0,0.5,4,dicarlo.Marques2020_size_000001020102.png
12,0.14865088937534013,0.5,251,30.0,1,251.png,135.0,0.5,4,dicarlo.Marques2020_size_000001020103.png
12,0.14865088937534013,0.5,252,30.0,1,252.png,180.0,0.5,4,dicarlo.Marques2020_size_000001020104.png
12,0.14865088937534013,0.5,253,30.0,1,253.png,225.0,0.5,4,dicarlo.Marques2020_size_000001020105.png
12,0.14865088937534013,0.5,254,30.0,1,254.png,270.0,0.5,4,dicarlo.Marques2020_size_000001020106.png
12,0.14865088937534013,0.5,255,30.0,1,255.png,315.0,0.5,4,dicarlo.Marques2020_size_000001020107.png
12,0.14865088937534013,0.5,256,60.0,1,256.png,0.0,0.5,4,dicarlo.Marques2020_size_000001020200.png
12,0.14865088937534013,0.5,257,60.0,1,257.png,45.0,0.5,4,dicarlo.Marques2020_size_000001020201.png
12,0.14865088937534013,0.5,258,60.0,1,258.png,90.0,0.5,4,dicarlo.Marques2020_size_000001020202.png
12,0.14865088937534013,0.5,259,60.0,1,259.png,135.0,0.5,4,dicarlo.Marques2020_size_000001020203.png
12,0.14865088937534013,0.5,260,60.0,1,260.png,180.0,0.5,4,dicarlo.Marques2020_size_000001020204.png
12,0.14865088937534013,0.5,261,60.0,1,261.png,225.0,0.5,4,dicarlo.Marques2020_size_000001020205.png
12,0.14865088937534013,0.5,262,60.0,1,262.png,270.0,0.5,4,dicarlo.Marques2020_size_000001020206.png
12,0.14865088937534013,0.5,263,60.0,1,263.png,315.0,0.5,4,dicarlo.Marques2020_size_000001020207.png
12,0.14865088937534013,0.5,264,90.0,1,264.png,0.0,0.5,4,dicarlo.Marques2020_size_000001020300.png
12,0.14865088937534013,0.5,265,90.0,1,265.png,45.0,0.5,4,dicarlo.Marques2020_size_000001020301.png
12,0.14865088937534013,0.5,266,90.0,1,266.png,90.0,0.5,4,dicarlo.Marques2020_size_000001020302.png
12,0.14865088937534013,0.5,267,90.0,1,267.png,135.0,0.5,4,dicarlo.Marques2020_size_000001020303.png
12,0.14865088937534013,0.5,268,90.0,1,268.png,180.0,0.5,4,dicarlo.Marques2020_size_000001020304.png
12,0.14865088937534013,0.5,269,90.0,1,269.png,225.0,0.5,4,dicarlo.Marques2020_size_000001020305.png
12,0.14865088937534013,0.5,270,90.0,1,270.png,270.0,0.5,4,dicarlo.Marques2020_size_000001020306.png
12,0.14865088937534013,0.5,271,90.0,1,271.png,315.0,0.5,4,dicarlo.Marques2020_size_000001020307.png
12,0.14865088937534013,0.5,272,120.0,1,272.png,0.0,0.5,4,dicarlo.Marques2020_size_000001020400.png
12,0.14865088937534013,0.5,273,120.0,1,273.png,45.0,0.5,4,dicarlo.Marques2020_size_000001020401.png
12,0.14865088937534013,0.5,274,120.0,1,274.png,90.0,0.5,4,dicarlo.Marques2020_size_000001020402.png
12,0.14865088937534013,0.5,275,120.0,1,275.png,135.0,0.5,4,dicarlo.Marques2020_size_000001020403.png
12,0.14865088937534013,0.5,276,120.0,1,276.png,180.0,0.5,4,dicarlo.Marques2020_size_000001020404.png
12,0.14865088937534013,0.5,277,120.0,1,277.png,225.0,0.5,4,dicarlo.Marques2020_size_000001020405.png
12,0.14865088937534013,0.5,278,120.0,1,278.png,270.0,0.5,4,dicarlo.Marques2020_size_000001020406.png
12,0.14865088937534013,0.5,279,120.0,1,279.png,315.0,0.5,4,dicarlo.Marques2020_size_000001020407.png
12,0.14865088937534013,0.5,280,150.0,1,280.png,0.0,0.5,4,dicarlo.Marques2020_size_000001020500.png
12,0.14865088937534013,0.5,281,150.0,1,281.png,45.0,0.5,4,dicarlo.Marques2020_size_000001020501.png
12,0.14865088937534013,0.5,282,150.0,1,282.png,90.0,0.5,4,dicarlo.Marques2020_size_000001020502.png
12,0.14865088937534013,0.5,283,150.0,1,283.png,135.0,0.5,4,dicarlo.Marques2020_size_000001020503.png
12,0.14865088937534013,0.5,284,150.0,1,284.png,180.0,0.5,4,dicarlo.Marques2020_size_000001020504.png
12,0.14865088937534013,0.5,285,150.0,1,285.png,225.0,0.5,4,dicarlo.Marques2020_size_000001020505.png
12,0.14865088937534013,0.5,286,150.0,1,286.png,270.0,0.5,4,dicarlo.Marques2020_size_000001020506.png
12,0.14865088937534013,0.5,287,150.0,1,287.png,315.0,0.5,4,dicarlo.Marques2020_size_000001020507.png
12,0.21022410381342865,0.5,288,0.0,1,288.png,0.0,0.5,1,dicarlo.Marques2020_size_000002000000.png
12,0.21022410381342865,0.5,289,0.0,1,289.png,45.0,0.5,1,dicarlo.Marques2020_size_000002000001.png
12,0.21022410381342865,0.5,290,0.0,1,290.png,90.0,0.5,1,dicarlo.Marques2020_size_000002000002.png
12,0.21022410381342865,0.5,291,0.0,1,291.png,135.0,0.5,1,dicarlo.Marques2020_size_000002000003.png
12,0.21022410381342865,0.5,292,0.0,1,292.png,180.0,0.5,1,dicarlo.Marques2020_size_000002000004.png
12,0.21022410381342865,0.5,293,0.0,1,293.png,225.0,0.5,1,dicarlo.Marques2020_size_000002000005.png
12,0.21022410381342865,0.5,294,0.0,1,294.png,270.0,0.5,1,dicarlo.Marques2020_size_000002000006.png
12,0.21022410381342865,0.5,295,0.0,1,295.png,315.0,0.5,1,dicarlo.Marques2020_size_000002000007.png
12,0.21022410381342865,0.5,296,30.0,1,296.png,0.0,0.5,1,dicarlo.Marques2020_size_000002000100.png
12,0.21022410381342865,0.5,297,30.0,1,297.png,45.0,0.5,1,dicarlo.Marques2020_size_000002000101.png
12,0.21022410381342865,0.5,298,30.0,1,298.png,90.0,0.5,1,dicarlo.Marques2020_size_000002000102.png
12,0.21022410381342865,0.5,299,30.0,1,299.png,135.0,0.5,1,dicarlo.Marques2020_size_000002000103.png
12,0.21022410381342865,0.5,300,30.0,1,300.png,180.0,0.5,1,dicarlo.Marques2020_size_000002000104.png
12,0.21022410381342865,0.5,301,30.0,1,301.png,225.0,0.5,1,dicarlo.Marques2020_size_000002000105.png
12,0.21022410381342865,0.5,302,30.0,1,302.png,270.0,0.5,1,dicarlo.Marques2020_size_000002000106.png
12,0.21022410381342865,0.5,303,30.0,1,303.png,315.0,0.5,1,dicarlo.Marques2020_size_000002000107.png
12,0.21022410381342865,0.5,304,60.0,1,304.png,0.0,0.5,1,dicarlo.Marques2020_size_000002000200.png
12,0.21022410381342865,0.5,305,60.0,1,305.png,45.0,0.5,1,dicarlo.Marques2020_size_000002000201.png
12,0.21022410381342865,0.5,306,60.0,1,306.png,90.0,0.5,1,dicarlo.Marques2020_size_000002000202.png
12,0.21022410381342865,0.5,307,60.0,1,307.png,135.0,0.5,1,dicarlo.Marques2020_size_000002000203.png
12,0.21022410381342865,0.5,308,60.0,1,308.png,180.0,0.5,1,dicarlo.Marques2020_size_000002000204.png
12,0.21022410381342865,0.5,309,60.0,1,309.png,225.0,0.5,1,dicarlo.Marques2020_size_000002000205.png
12,0.21022410381342865,0.5,310,60.0,1,310.png,270.0,0.5,1,dicarlo.Marques2020_size_000002000206.png
12,0.21022410381342865,0.5,311,60.0,1,311.png,315.0,0.5,1,dicarlo.Marques2020_size_000002000207.png
12,0.21022410381342865,0.5,312,90.0,1,312.png,0.0,0.5,1,dicarlo.Marques2020_size_000002000300.png
12,0.21022410381342865,0.5,313,90.0,1,313.png,45.0,0.5,1,dicarlo.Marques2020_size_000002000301.png
12,0.21022410381342865,0.5,314,90.0,1,314.png,90.0,0.5,1,dicarlo.Marques2020_size_000002000302.png
12,0.21022410381342865,0.5,315,90.0,1,315.png,135.0,0.5,1,dicarlo.Marques2020_size_000002000303.png
12,0.21022410381342865,0.5,316,90.0,1,316.png,180.0,0.5,1,dicarlo.Marques2020_size_000002000304.png
12,0.21022410381342865,0.5,317,90.0,1,317.png,225.0,0.5,1,dicarlo.Marques2020_size_000002000305.png
12,0.21022410381342865,0.5,318,90.0,1,318.png,270.0,0.5,1,dicarlo.Marques2020_size_000002000306.png
12,0.21022410381342865,0.5,319,90.0,1,319.png,315.0,0.5,1,dicarlo.Marques2020_size_000002000307.png
12,0.21022410381342865,0.5,320,120.0,1,320.png,0.0,0.5,1,dicarlo.Marques2020_size_000002000400.png
12,0.21022410381342865,0.5,321,120.0,1,321.png,45.0,0.5,1,dicarlo.Marques2020_size_000002000401.png
12,0.21022410381342865,0.5,322,120.0,1,322.png,90.0,0.5,1,dicarlo.Marques2020_size_000002000402.png
12,0.21022410381342865,0.5,323,120.0,1,323.png,135.0,0.5,1,dicarlo.Marques2020_size_000002000403.png
12,0.21022410381342865,0.5,324,120.0,1,324.png,180.0,0.5,1,dicarlo.Marques2020_size_000002000404.png
12,0.21022410381342865,0.5,325,120.0,1,325.png,225.0,0.5,1,dicarlo.Marques2020_size_000002000405.png
12,0.21022410381342865,0.5,326,120.0,1,326.png,270.0,0.5,1,dicarlo.Marques2020_size_000002000406.png
12,0.21022410381342865,0.5,327,120.0,1,327.png,315.0,0.5,1,dicarlo.Marques2020_size_000002000407.png
12,0.21022410381342865,0.5,328,150.0,1,328.png,0.0,0.5,1,dicarlo.Marques2020_size_000002000500.png
12,0.21022410381342865,0.5,329,150.0,1,329.png,45.0,0.5,1,dicarlo.Marques2020_size_000002000501.png
12,0.21022410381342865,0.5,330,150.0,1,330.png,90.0,0.5,1,dicarlo.Marques2020_size_000002000502.png
12,0.21022410381342865,0.5,331,150.0,1,331.png,135.0,0.5,1,dicarlo.Marques2020_size_000002000503.png
12,0.21022410381342865,0.5,332,150.0,1,332.png,180.0,0.5,1,dicarlo.Marques2020_size_000002000504.png
12,0.21022410381342865,0.5,333,150.0,1,333.png,225.0,0.5,1,dicarlo.Marques2020_size_000002000505.png
12,0.21022410381342865,0.5,334,150.0,1,334.png,270.0,0.5,1,dicarlo.Marques2020_size_000002000506.png
12,0.21022410381342865,0.5,335,150.0,1,335.png,315.0,0.5,1,dicarlo.Marques2020_size_000002000507.png
12,0.21022410381342865,0.5,336,0.0,1,336.png,0.0,0.5,2,dicarlo.Marques2020_size_000002010000.png
12,0.21022410381342865,0.5,337,0.0,1,337.png,45.0,0.5,2,dicarlo.Marques2020_size_000002010001.png
12,0.21022410381342865,0.5,338,0.0,1,338.png,90.0,0.5,2,dicarlo.Marques2020_size_000002010002.png
12,0.21022410381342865,0.5,339,0.0,1,339.png,135.0,0.5,2,dicarlo.Marques2020_size_000002010003.png
12,0.21022410381342865,0.5,340,0.0,1,340.png,180.0,0.5,2,dicarlo.Marques2020_size_000002010004.png
12,0.21022410381342865,0.5,341,0.0,1,341.png,225.0,0.5,2,dicarlo.Marques2020_size_000002010005.png
12,0.21022410381342865,0.5,342,0.0,1,342.png,270.0,0.5,2,dicarlo.Marques2020_size_000002010006.png
12,0.21022410381342865,0.5,343,0.0,1,343.png,315.0,0.5,2,dicarlo.Marques2020_size_000002010007.png
12,0.21022410381342865,0.5,344,30.0,1,344.png,0.0,0.5,2,dicarlo.Marques2020_size_000002010100.png
12,0.21022410381342865,0.5,345,30.0,1,345.png,45.0,0.5,2,dicarlo.Marques2020_size_000002010101.png
12,0.21022410381342865,0.5,346,30.0,1,346.png,90.0,0.5,2,dicarlo.Marques2020_size_000002010102.png
12,0.21022410381342865,0.5,347,30.0,1,347.png,135.0,0.5,2,dicarlo.Marques2020_size_000002010103.png
12,0.21022410381342865,0.5,348,30.0,1,348.png,180.0,0.5,2,dicarlo.Marques2020_size_000002010104.png
12,0.21022410381342865,0.5,349,30.0,1,349.png,225.0,0.5,2,dicarlo.Marques2020_size_000002010105.png
12,0.21022410381342865,0.5,350,30.0,1,350.png,270.0,0.5,2,dicarlo.Marques2020_size_000002010106.png
12,0.21022410381342865,0.5,351,30.0,1,351.png,315.0,0.5,2,dicarlo.Marques2020_size_000002010107.png
12,0.21022410381342865,0.5,352,60.0,1,352.png,0.0,0.5,2,dicarlo.Marques2020_size_000002010200.png
12,0.21022410381342865,0.5,353,60.0,1,353.png,45.0,0.5,2,dicarlo.Marques2020_size_000002010201.png
12,0.21022410381342865,0.5,354,60.0,1,354.png,90.0,0.5,2,dicarlo.Marques2020_size_000002010202.png
12,0.21022410381342865,0.5,355,60.0,1,355.png,135.0,0.5,2,dicarlo.Marques2020_size_000002010203.png
12,0.21022410381342865,0.5,356,60.0,1,356.png,180.0,0.5,2,dicarlo.Marques2020_size_000002010204.png
12,0.21022410381342865,0.5,357,60.0,1,357.png,225.0,0.5,2,dicarlo.Marques2020_size_000002010205.png
12,0.21022410381342865,0.5,358,60.0,1,358.png,270.0,0.5,2,dicarlo.Marques2020_size_000002010206.png
12,0.21022410381342865,0.5,359,60.0,1,359.png,315.0,0.5,2,dicarlo.Marques2020_size_000002010207.png
12,0.21022410381342865,0.5,360,90.0,1,360.png,0.0,0.5,2,dicarlo.Marques2020_size_000002010300.png
12,0.21022410381342865,0.5,361,90.0,1,361.png,45.0,0.5,2,dicarlo.Marques2020_size_000002010301.png
12,0.21022410381342865,0.5,362,90.0,1,362.png,90.0,0.5,2,dicarlo.Marques2020_size_000002010302.png
12,0.21022410381342865,0.5,363,90.0,1,363.png,135.0,0.5,2,dicarlo.Marques2020_size_000002010303.png
12,0.21022410381342865,0.5,364,90.0,1,364.png,180.0,0.5,2,dicarlo.Marques2020_size_000002010304.png
12,0.21022410381342865,0.5,365,90.0,1,365.png,225.0,0.5,2,dicarlo.Marques2020_size_000002010305.png
12,0.21022410381342865,0.5,366,90.0,1,366.png,270.0,0.5,2,dicarlo.Marques2020_size_000002010306.png
12,0.21022410381342865,0.5,367,90.0,1,367.png,315.0,0.5,2,dicarlo.Marques2020_size_000002010307.png
12,0.21022410381342865,0.5,368,120.0,1,368.png,0.0,0.5,2,dicarlo.Marques2020_size_000002010400.png
12,0.21022410381342865,0.5,369,120.0,1,369.png,45.0,0.5,2,dicarlo.Marques2020_size_000002010401.png
12,0.21022410381342865,0.5,370,120.0,1,370.png,90.0,0.5,2,dicarlo.Marques2020_size_000002010402.png
12,0.21022410381342865,0.5,371,120.0,1,371.png,135.0,0.5,2,dicarlo.Marques2020_size_000002010403.png
12,0.21022410381342865,0.5,372,120.0,1,372.png,180.0,0.5,2,dicarlo.Marques2020_size_000002010404.png
12,0.21022410381342865,0.5,373,120.0,1,373.png,225.0,0.5,2,dicarlo.Marques2020_size_000002010405.png
12,0.21022410381342865,0.5,374,120.0,1,374.png,270.0,0.5,2,dicarlo.Marques2020_size_000002010406.png
12,0.21022410381342865,0.5,375,120.0,1,375.png,315.0,0.5,2,dicarlo.Marques2020_size_000002010407.png
12,0.21022410381342865,0.5,376,150.0,1,376.png,0.0,0.5,2,dicarlo.Marques2020_size_000002010500.png
12,0.21022410381342865,0.5,377,150.0,1,377.png,45.0,0.5,2,dicarlo.Marques2020_size_000002010501.png
12,0.21022410381342865,0.5,378,150.0,1,378.png,90.0,0.5,2,dicarlo.Marques2020_size_000002010502.png
12,0.21022410381342865,0.5,379,150.0,1,379.png,135.0,0.5,2,dicarlo.Marques2020_size_000002010503.png
12,0.21022410381342865,0.5,380,150.0,1,380.png,180.0,0.5,2,dicarlo.Marques2020_size_000002010504.png
12,0.21022410381342865,0.5,381,150.0,1,381.png,225.0,0.5,2,dicarlo.Marques2020_size_000002010505.png
12,0.21022410381342865,0.5,382,150.0,1,382.png,270.0,0.5,2,dicarlo.Marques2020_size_000002010506.png
12,0.21022410381342865,0.5,383,150.0,1,383.png,315.0,0.5,2,dicarlo.Marques2020_size_000002010507.png
12,0.21022410381342865,0.5,384,0.0,1,384.png,0.0,0.5,4,dicarlo.Marques2020_size_000002020000.png
12,0.21022410381342865,0.5,385,0.0,1,385.png,45.0,0.5,4,dicarlo.Marques2020_size_000002020001.png
12,0.21022410381342865,0.5,386,0.0,1,386.png,90.0,0.5,4,dicarlo.Marques2020_size_000002020002.png
12,0.21022410381342865,0.5,387,0.0,1,387.png,135.0,0.5,4,dicarlo.Marques2020_size_000002020003.png
12,0.21022410381342865,0.5,388,0.0,1,388.png,180.0,0.5,4,dicarlo.Marques2020_size_000002020004.png
12,0.21022410381342865,0.5,389,0.0,1,389.png,225.0,0.5,4,dicarlo.Marques2020_size_000002020005.png
12,0.21022410381342865,0.5,390,0.0,1,390.png,270.0,0.5,4,dicarlo.Marques2020_size_000002020006.png
12,0.21022410381342865,0.5,391,0.0,1,391.png,315.0,0.5,4,dicarlo.Marques2020_size_000002020007.png
12,0.21022410381342865,0.5,392,30.0,1,392.png,0.0,0.5,4,dicarlo.Marques2020_size_000002020100.png
12,0.21022410381342865,0.5,393,30.0,1,393.png,45.0,0.5,4,dicarlo.Marques2020_size_000002020101.png
12,0.21022410381342865,0.5,394,30.0,1,394.png,90.0,0.5,4,dicarlo.Marques2020_size_000002020102.png
12,0.21022410381342865,0.5,395,30.0,1,395.png,135.0,0.5,4,dicarlo.Marques2020_size_000002020103.png
12,0.21022410381342865,0.5,396,30.0,1,396.png,180.0,0.5,4,dicarlo.Marques2020_size_000002020104.png
12,0.21022410381342865,0.5,397,30.0,1,397.png,225.0,0.5,4,dicarlo.Marques2020_size_000002020105.png
12,0.21022410381342865,0.5,398,30.0,1,398.png,270.0,0.5,4,dicarlo.Marques2020_size_000002020106.png
12,0.21022410381342865,0.5,399,30.0,1,399.png,315.0,0.5,4,dicarlo.Marques2020_size_000002020107.png
12,0.21022410381342865,0.5,400,60.0,1,400.png,0.0,0.5,4,dicarlo.Marques2020_size_000002020200.png
12,0.21022410381342865,0.5,401,60.0,1,401.png,45.0,0.5,4,dicarlo.Marques2020_size_000002020201.png
12,0.21022410381342865,0.5,402,60.0,1,402.png,90.0,0.5,4,dicarlo.Marques2020_size_000002020202.png
12,0.21022410381342865,0.5,403,60.0,1,403.png,135.0,0.5,4,dicarlo.Marques2020_size_000002020203.png
12,0.21022410381342865,0.5,404,60.0,1,404.png,180.0,0.5,4,dicarlo.Marques2020_size_000002020204.png
12,0.21022410381342865,0.5,405,60.0,1,405.png,225.0,0.5,4,dicarlo.Marques2020_size_000002020205.png
12,0.21022410381342865,0.5,406,60.0,1,406.png,270.0,0.5,4,dicarlo.Marques2020_size_000002020206.png
12,0.21022410381342865,0.5,407,60.0,1,407.png,315.0,0.5,4,dicarlo.Marques2020_size_000002020207.png
12,0.21022410381342865,0.5,408,90.0,1,408.png,0.0,0.5,4,dicarlo.Marques2020_size_000002020300.png
12,0.21022410381342865,0.5,409,90.0,1,409.png,45.0,0.5,4,dicarlo.Marques2020_size_000002020301.png
12,0.21022410381342865,0.5,410,90.0,1,410.png,90.0,0.5,4,dicarlo.Marques2020_size_000002020302.png
12,0.21022410381342865,0.5,411,90.0,1,411.png,135.0,0.5,4,dicarlo.Marques2020_size_000002020303.png
12,0.21022410381342865,0.5,412,90.0,1,412.png,180.0,0.5,4,dicarlo.Marques2020_size_000002020304.png
12,0.21022410381342865,0.5,413,90.0,1,413.png,225.0,0.5,4,dicarlo.Marques2020_size_000002020305.png
12,0.21022410381342865,0.5,414,90.0,1,414.png,270.0,0.5,4,dicarlo.Marques2020_size_000002020306.png
12,0.21022410381342865,0.5,415,90.0,1,415.png,315.0,0.5,4,dicarlo.Marques2020_size_000002020307.png
12,0.21022410381342865,0.5,416,120.0,1,416.png,0.0,0.5,4,dicarlo.Marques2020_size_000002020400.png
12,0.21022410381342865,0.5,417,120.0,1,417.png,45.0,0.5,4,dicarlo.Marques2020_size_000002020401.png
12,0.21022410381342865,0.5,418,120.0,1,418.png,90.0,0.5,4,dicarlo.Marques2020_size_000002020402.png
12,0.21022410381342865,0.5,419,120.0,1,419.png,135.0,0.5,4,dicarlo.Marques2020_size_000002020403.png
12,0.21022410381342865,0.5,420,120.0,1,420.png,180.0,0.5,4,dicarlo.Marques2020_size_000002020404.png
12,0.21022410381342865,0.5,421,120.0,1,421.png,225.0,0.5,4,dicarlo.Marques2020_size_000002020405.png
12,0.21022410381342865,0.5,422,120.0,1,422.png,270.0,0.5,4,dicarlo.Marques2020_size_000002020406.png
12,0.21022410381342865,0.5,423,120.0,1,423.png,315.0,0.5,4,dicarlo.Marques2020_size_000002020407.png
12,0.21022410381342865,0.5,424,150.0,1,424.png,0.0,0.5,4,dicarlo.Marques2020_size_000002020500.png
12,0.21022410381342865,0.5,425,150.0,1,425.png,45.0,0.5,4,dicarlo.Marques2020_size_000002020501.png
12,0.21022410381342865,0.5,426,150.0,1,426.png,90.0,0.5,4,dicarlo.Marques2020_size_000002020502.png
12,0.21022410381342865,0.5,427,150.0,1,427.png,135.0,0.5,4,dicarlo.Marques2020_size_000002020503.png
12,0.21022410381342865,0.5,428,150.0,1,428.png,180.0,0.5,4,dicarlo.Marques2020_size_000002020504.png
12,0.21022410381342865,0.5,429,150.0,1,429.png,225.0,0.5,4,dicarlo.Marques2020_size_000002020505.png
12,0.21022410381342865,0.5,430,150.0,1,430.png,270.0,0.5,4,dicarlo.Marques2020_size_000002020506.png
12,0.21022410381342865,0.5,431,150.0,1,431.png,315.0,0.5,4,dicarlo.Marques2020_size_000002020507.png
12,0.29730177875068026,0.5,432,0.0,1,432.png,0.0,0.5,1,dicarlo.Marques2020_size_000003000000.png
12,0.29730177875068026,0.5,433,0.0,1,433.png,45.0,0.5,1,dicarlo.Marques2020_size_000003000001.png
12,0.29730177875068026,0.5,434,0.0,1,434.png,90.0,0.5,1,dicarlo.Marques2020_size_000003000002.png
12,0.29730177875068026,0.5,435,0.0,1,435.png,135.0,0.5,1,dicarlo.Marques2020_size_000003000003.png
12,0.29730177875068026,0.5,436,0.0,1,436.png,180.0,0.5,1,dicarlo.Marques2020_size_000003000004.png
12,0.29730177875068026,0.5,437,0.0,1,437.png,225.0,0.5,1,dicarlo.Marques2020_size_000003000005.png
12,0.29730177875068026,0.5,438,0.0,1,438.png,270.0,0.5,1,dicarlo.Marques2020_size_000003000006.png
12,0.29730177875068026,0.5,439,0.0,1,439.png,315.0,0.5,1,dicarlo.Marques2020_size_000003000007.png
12,0.29730177875068026,0.5,440,30.0,1,440.png,0.0,0.5,1,dicarlo.Marques2020_size_000003000100.png
12,0.29730177875068026,0.5,441,30.0,1,441.png,45.0,0.5,1,dicarlo.Marques2020_size_000003000101.png
12,0.29730177875068026,0.5,442,30.0,1,442.png,90.0,0.5,1,dicarlo.Marques2020_size_000003000102.png
12,0.29730177875068026,0.5,443,30.0,1,443.png,135.0,0.5,1,dicarlo.Marques2020_size_000003000103.png
12,0.29730177875068026,0.5,444,30.0,1,444.png,180.0,0.5,1,dicarlo.Marques2020_size_000003000104.png
12,0.29730177875068026,0.5,445,30.0,1,445.png,225.0,0.5,1,dicarlo.Marques2020_size_000003000105.png
12,0.29730177875068026,0.5,446,30.0,1,446.png,270.0,0.5,1,dicarlo.Marques2020_size_000003000106.png
12,0.29730177875068026,0.5,447,30.0,1,447.png,315.0,0.5,1,dicarlo.Marques2020_size_000003000107.png
12,0.29730177875068026,0.5,448,60.0,1,448.png,0.0,0.5,1,dicarlo.Marques2020_size_000003000200.png
12,0.29730177875068026,0.5,449,60.0,1,449.png,45.0,0.5,1,dicarlo.Marques2020_size_000003000201.png
12,0.29730177875068026,0.5,450,60.0,1,450.png,90.0,0.5,1,dicarlo.Marques2020_size_000003000202.png
12,0.29730177875068026,0.5,451,60.0,1,451.png,135.0,0.5,1,dicarlo.Marques2020_size_000003000203.png
12,0.29730177875068026,0.5,452,60.0,1,452.png,180.0,0.5,1,dicarlo.Marques2020_size_000003000204.png
12,0.29730177875068026,0.5,453,60.0,1,453.png,225.0,0.5,1,dicarlo.Marques2020_size_000003000205.png
12,0.29730177875068026,0.5,454,60.0,1,454.png,270.0,0.5,1,dicarlo.Marques2020_size_000003000206.png
12,0.29730177875068026,0.5,455,60.0,1,455.png,315.0,0.5,1,dicarlo.Marques2020_size_000003000207.png
12,0.29730177875068026,0.5,456,90.0,1,456.png,0.0,0.5,1,dicarlo.Marques2020_size_000003000300.png
12,0.29730177875068026,0.5,457,90.0,1,457.png,45.0,0.5,1,dicarlo.Marques2020_size_000003000301.png
12,0.29730177875068026,0.5,458,90.0,1,458.png,90.0,0.5,1,dicarlo.Marques2020_size_000003000302.png
12,0.29730177875068026,0.5,459,90.0,1,459.png,135.0,0.5,1,dicarlo.Marques2020_size_000003000303.png
12,0.29730177875068026,0.5,460,90.0,1,460.png,180.0,0.5,1,dicarlo.Marques2020_size_000003000304.png
12,0.29730177875068026,0.5,461,90.0,1,461.png,225.0,0.5,1,dicarlo.Marques2020_size_000003000305.png
12,0.29730177875068026,0.5,462,90.0,1,462.png,270.0,0.5,1,dicarlo.Marques2020_size_000003000306.png
12,0.29730177875068026,0.5,463,90.0,1,463.png,315.0,0.5,1,dicarlo.Marques2020_size_000003000307.png
12,0.29730177875068026,0.5,464,120.0,1,464.png,0.0,0.5,1,dicarlo.Marques2020_size_000003000400.png
12,0.29730177875068026,0.5,465,120.0,1,465.png,45.0,0.5,1,dicarlo.Marques2020_size_000003000401.png
12,0.29730177875068026,0.5,466,120.0,1,466.png,90.0,0.5,1,dicarlo.Marques2020_size_000003000402.png
12,0.29730177875068026,0.5,467,120.0,1,467.png,135.0,0.5,1,dicarlo.Marques2020_size_000003000403.png
12,0.29730177875068026,0.5,468,120.0,1,468.png,180.0,0.5,1,dicarlo.Marques2020_size_000003000404.png
12,0.29730177875068026,0.5,469,120.0,1,469.png,225.0,0.5,1,dicarlo.Marques2020_size_000003000405.png
12,0.29730177875068026,0.5,470,120.0,1,470.png,270.0,0.5,1,dicarlo.Marques2020_size_000003000406.png
12,0.29730177875068026,0.5,471,120.0,1,471.png,315.0,0.5,1,dicarlo.Marques2020_size_000003000407.png
12,0.29730177875068026,0.5,472,150.0,1,472.png,0.0,0.5,1,dicarlo.Marques2020_size_000003000500.png
12,0.29730177875068026,0.5,473,150.0,1,473.png,45.0,0.5,1,dicarlo.Marques2020_size_000003000501.png
12,0.29730177875068026,0.5,474,150.0,1,474.png,90.0,0.5,1,dicarlo.Marques2020_size_000003000502.png
12,0.29730177875068026,0.5,475,150.0,1,475.png,135.0,0.5,1,dicarlo.Marques2020_size_000003000503.png
12,0.29730177875068026,0.5,476,150.0,1,476.png,180.0,0.5,1,dicarlo.Marques2020_size_000003000504.png
12,0.29730177875068026,0.5,477,150.0,1,477.png,225.0,0.5,1,dicarlo.Marques2020_size_000003000505.png
12,0.29730177875068026,0.5,478,150.0,1,478.png,270.0,0.5,1,dicarlo.Marques2020_size_000003000506.png
